"Original URL","ID","Transformed Markdown File"
"https://docs.marketo.com/display/DOCS/Email+Marked+as+Spam","14352525","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/email-marked-as-spam.md"
"https://docs.marketo.com/display/DOCS/How+to+Use+Mark+as+Success","14352526","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/how-to-use-mark-as-success.md"
"https://docs.marketo.com/display/DOCS/How+to+Delete+an+Email","14352527","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/how-to-delete-an-email.md"
"https://docs.marketo.com/display/DOCS/How+to+Send+an+Email+from+Sales+Engage","14352528","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/how-to-send-an-email-from-sales-engage.md"
"https://docs.marketo.com/display/DOCS/How+to+Schedule+an+Email","14352529","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/how-to-schedule-an-email.md"
"https://docs.marketo.com/display/DOCS/Command+Center+Overview","14352530","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/command-center-overview.md"
"https://docs.marketo.com/display/DOCS/Scheduled+Tab","14352531","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/scheduled-tab.md"
"https://docs.marketo.com/display/DOCS/Column+Set+Up","14352532","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/column-set-up.md"
"https://docs.marketo.com/display/DOCS/Most+Engaged","14352533","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/most-engaged.md"
"https://docs.marketo.com/display/DOCS/Where+to+See+Emails+Team+Members+Have+Sent","14352534","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/where-to-see-emails-team-members-have-sent.md"
"https://docs.marketo.com/display/DOCS/How+to+Save+Searches+with+View+Options","14352535","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center/how-to-save-searches-with-view-options.md"
"https://docs.marketo.com/display/DOCS/How+View+Tracking+Works","14352536","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions/how-view-tracking-works.md"
"https://docs.marketo.com/display/DOCS/How+to+Track+Your+Email+Attachments","14352537","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions/how-to-track-your-email-attachments.md"
"https://docs.marketo.com/display/DOCS/Test+Email+Not+Showed+as+Viewed","14352538","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions/test-email-not-showed-as-viewed.md"
"https://docs.marketo.com/display/DOCS/How+to+Set+up+Custom+Domain+Tracking","14352539","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions/how-to-set-up-custom-domain-tracking.md"
"https://docs.marketo.com/display/DOCS/Preventing+Self+Views","14352540","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions/preventing-self-views.md"
"https://docs.marketo.com/display/DOCS/Syncing+Sales+Connect+Tasks+with+Salesforce+for+the+First+Time","14352541","welcome-to-marketo-docs/product-docs/marketo-sales-connect/tasks/syncing-sales-connect-tasks-with-salesforce-for-the-first-time.md"
"https://docs.marketo.com/display/DOCS/Live+Feed+Icon+Glossary","14352542","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/the-live-feed/live-feed-icon-glossary.md"
"https://docs.marketo.com/display/DOCS/Incorrect+Recipient+Location","14352543","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/the-live-feed/incorrect-recipient-location.md"
"https://docs.marketo.com/display/DOCS/Unexpected+Error+in+Gmail","14352545","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail/unexpected-error-in-gmail.md"
"https://docs.marketo.com/display/DOCS/Preventing+Secondary+Gmail+Address+from+Integrating+with+Sales+Connect","14352546","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail/preventing-secondary-gmail-address-from-integrating-with-sales-connect.md"
"https://docs.marketo.com/display/DOCS/Sales+Connect+Plugin+Not+Showing+up+in+Gmail","14352547","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail/sales-connect-plugin-not-showing-up-in-gmail.md"
"https://docs.marketo.com/display/DOCS/How+to+Uninstall+Sales+Connect+from+Gmail","14352548","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail/how-to-uninstall-sales-connect-from-gmail.md"
"https://docs.marketo.com/display/DOCS/Gmail+Not+Pulling+In+Sales+Connect+Signature","14352549","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail/gmail-not-pulling-in-sales-connect-signature.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352553","14352553","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq/what-is-the-sales-connect-and-highspot-integration?.md"
"https://docs.marketo.com/display/DOCS/Tasks","14352555","welcome-to-marketo-docs/product-docs/marketo-sales-connect/tasks.md"
"https://docs.marketo.com/display/DOCS/Gmail","14352556","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/gmail.md"
